,date,day,month,name,source,title,urlToImage,year,emotions,happy,sad,angry,fear,surprise,disgust,neutral,source_id,source_bias,source_name,num_articles,top_emotion,top_emotion_prob,top_happy,top_sad,top_angry,top_surprise,top_fear,top_disgust,top_neutral
10,2020-10-23,23.0,10.0,Joe Biden,ABC News,WATCH: Biden and Trump discuss their views on immigration policy,https://s.abcnews.com/images/Politics/201022_abcnl_debate_immigratiin_hpMain_16x9_992.jpg,2020.0,True,0.009999999776482582,0.699999988079071,0.17000000178813934,0.03999999910593033,0.0,0.07000000029802322,0.009999999776482582,abc-news ,Lean Left,ABC News,59,neutral,0.699999988079071,,,,,,,1.0
11,2020-10-23,23.0,10.0,Donald Trump,ABC News,WATCH: Biden and Trump discuss their views on immigration policy,https://s.abcnews.com/images/Politics/201022_abcnl_debate_immigratiin_hpMain_16x9_992.jpg,2020.0,True,0.0,0.3499999940395355,0.2199999988079071,0.03999999910593033,0.0,0.0,0.3899999856948853,abc-news ,Lean Left,ABC News,59,sad,0.3899999856948853,,1.0,,,,,
12,2020-10-23,23.0,10.0,Joe Biden,ABC News,WATCH: Did Trump do enough to beat Biden?,https://s.abcnews.com/images/Politics/201022_abcnl_debate_leadership_hpMain_16x9_992.jpg,2020.0,True,0.0,0.7300000190734863,0.10999999940395357,0.10000000149011612,0.0,0.019999999552965164,0.029999999329447743,abc-news ,Lean Left,ABC News,59,neutral,0.7300000190734863,,,,,,,1.0
13,2020-10-23,23.0,10.0,Donald Trump,ABC News,WATCH: Did Trump do enough to beat Biden?,https://s.abcnews.com/images/Politics/201022_abcnl_debate_leadership_hpMain_16x9_992.jpg,2020.0,True,0.0,0.550000011920929,0.15000000596046448,0.119999997317791,0.019999999552965164,0.0,0.1599999964237213,abc-news ,Lean Left,ABC News,59,sad,0.550000011920929,,1.0,,,,,
14,2020-10-23,23.0,10.0,Joe Biden,ABC News,WATCH: Key moments from final presidential debate,https://s.abcnews.com/images/Politics/201022_abcnl_debate_leadership_hpMain_16x9_992.jpg,2020.0,True,0.0,0.7300000190734863,0.10999999940395357,0.10000000149011612,0.0,0.019999999552965164,0.029999999329447743,abc-news ,Lean Left,ABC News,59,sad,0.7300000190734863,,1.0,,,,,
15,2020-10-23,23.0,10.0,Donald Trump,ABC News,WATCH: Key moments from final presidential debate,https://s.abcnews.com/images/Politics/201022_abcnl_debate_leadership_hpMain_16x9_992.jpg,2020.0,True,0.0,0.550000011920929,0.15000000596046448,0.119999997317791,0.019999999552965164,0.0,0.1599999964237213,abc-news ,Lean Left,ABC News,59,sad,0.550000011920929,,1.0,,,,,
16,2020-10-23,23.0,10.0,Joe Biden,ABC News,WATCH: Biden and Trump share what they would tell opposing voters during inaugural address,https://s.abcnews.com/images/Politics/201022_abcnl_debate_leadership_hpMain_16x9_992.jpg,2020.0,True,0.0,0.7300000190734863,0.10999999940395357,0.10000000149011612,0.0,0.019999999552965164,0.029999999329447743,abc-news ,Lean Left,ABC News,59,sad,0.7300000190734863,,1.0,,,,,
17,2020-10-23,23.0,10.0,Donald Trump,ABC News,WATCH: Biden and Trump share what they would tell opposing voters during inaugural address,https://s.abcnews.com/images/Politics/201022_abcnl_debate_leadership_hpMain_16x9_992.jpg,2020.0,True,0.0,0.550000011920929,0.15000000596046448,0.119999997317791,0.019999999552965164,0.0,0.1599999964237213,abc-news ,Lean Left,ABC News,59,sad,0.550000011920929,,1.0,,,,,
18,2020-10-23,23.0,10.0,Joe Biden,ABC News,WATCH: Trump shares how he will lead the country through COVID-19 if reelected,https://s.abcnews.com/images/Politics/201022_abcnl_debate_covid_q1_hpMain_16x9_992.jpg,2020.0,True,0.0,0.6700000166893005,0.059999998658895486,0.15000000596046448,0.0,0.07000000029802322,0.05000000074505806,abc-news ,Lean Left,ABC News,59,sad,0.6700000166893005,,1.0,,,,,
19,2020-10-23,23.0,10.0,Donald Trump,ABC News,WATCH: Trump shares how he will lead the country through COVID-19 if reelected,https://s.abcnews.com/images/Politics/201022_abcnl_debate_covid_q1_hpMain_16x9_992.jpg,2020.0,True,0.0,0.3899999856948853,0.4000000059604645,0.019999999552965164,0.0,0.0,0.1899999976158142,abc-news ,Lean Left,ABC News,59,sad,0.4000000059604645,,1.0,,,,,
20,2020-10-23,23.0,10.0,Joe Biden,ABC News,WATCH: Biden and Trump address national security threat of foreign influence during election,https://s.abcnews.com/images/Politics/201022_abcnl_debate_foreign_policy_hpMain_16x9_992.jpg,2020.0,True,0.009999999776482582,0.2899999916553497,0.20999999344348907,0.10999999940395357,0.029999999329447743,0.0,0.3400000035762787,abc-news ,Lean Left,ABC News,59,angry,0.3400000035762787,,,1.0,,,,
21,2020-10-23,23.0,10.0,Donald Trump,ABC News,WATCH: Biden and Trump address national security threat of foreign influence during election,https://s.abcnews.com/images/Politics/201022_abcnl_debate_foreign_policy_hpMain_16x9_992.jpg,2020.0,True,0.0,0.479999989271164,0.3400000035762787,0.10999999940395357,0.009999999776482582,0.009999999776482582,0.059999998658895486,abc-news ,Lean Left,ABC News,59,neutral,0.479999989271164,,,,,,,1.0
22,2020-10-26,26.0,10.0,Joe Biden,ABC News,The Note: Biden plays on expanded map as Trump tends to base,https://s.abcnews.com/images/US/biden-pa-5-ap-rc-201024_1603557570050_hpMain_16x9_992.jpg,2020.0,True,0.0,0.5799999833106995,0.239999994635582,0.15000000596046448,0.0,0.0,0.019999999552965164,abc-news ,Lean Left,ABC News,59,sad,0.5799999833106995,,1.0,,,,,
23,2020-10-25,25.0,10.0,Donald Trump,Associated Press,"Pompeo, Esper to push Trump's anti-China message in India - The Associated Press",https://storage.googleapis.com/afs-prod/media/60b2257ba300481e92281649f855868b/3000.jpeg,2020.0,True,0.0,0.4600000083446503,0.33000001311302185,0.20000000298023224,0.0,0.0,0.009999999776482582,associated-press ,Center,Associated Press,67,sad,0.4600000083446503,,1.0,,,,,
24,2020-10-29,29.0,10.0,Donald Trump,Associated Press,Wisconsin Republican Party says 'hackers' stole $2.3 million...,https://storage.googleapis.com/afs-prod/media/7845cf285dc54d9eb73cfc727d2d81df/3000.jpeg,2020.0,True,0.009999999776482582,0.8799999952316284,0.029999999329447743,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.03999999910593033,associated-press ,Center,Associated Press,67,sad,0.8799999952316284,,1.0,,,,,
25,2020-10-29,29.0,10.0,Donald Trump,Associated Press,Donald paints apocalyptic portrait of life under Biden...,https://storage.googleapis.com/afs-prod/media/144816de7df542cfa3f8d3d2415751c2/3000.jpeg,2020.0,True,0.20999999344348907,0.07999999821186066,0.09000000357627869,0.029999999329447743,0.009999999776482582,0.0,0.5799999833106995,associated-press ,Center,Associated Press,67,sad,0.5799999833106995,,1.0,,,,,
26,2020-10-26,26.0,10.0,Donald Trump,Associated Press,Focus on battlegrounds in 11th-hour pitch...,https://storage.googleapis.com/afs-prod/media/08cc974d84814776b2a4fc37785d9254/3000.jpeg,2020.0,True,0.0,0.6700000166893005,0.10999999940395357,0.20999999344348907,0.0,0.0,0.0,associated-press ,Center,Associated Press,67,neutral,0.6700000166893005,,,,,,,1.0
27,2020-10-25,25.0,10.0,Donald Trump,Associated Press,MEADOWS: We're Not Going to Control It...,https://storage.googleapis.com/afs-prod/media/bfa46ffdbc024cac9026211e76934112/3000.jpeg,2020.0,True,0.009999999776482582,0.8299999833106995,0.10000000149011612,0.019999999552965164,0.0,0.0,0.029999999329447743,associated-press ,Center,Associated Press,67,sad,0.8299999833106995,,1.0,,,,,
28,2020-10-23,23.0,10.0,Donald Trump,Associated Press,AP FACT CHECK: Falsehoods and fumbles in Trump-Biden debate - Associated Press,https://storage.googleapis.com/afs-prod/media/53265e4769d44218a9e39d862dc9027d/3000.jpeg,2020.0,True,0.0,0.3400000035762787,0.36000001430511475,0.09000000357627869,0.0,0.0,0.20999999344348907,associated-press ,Center,Associated Press,67,sad,0.36000001430511475,,1.0,,,,,
29,2020-10-23,23.0,10.0,Donald Trump,Associated Press,"China hopes for change if Biden wins, but little likely - The Associated Press",https://storage.googleapis.com/afs-prod/media/9a0a8de5a49b4f0e8739a09b212476e2/3000.jpeg,2020.0,True,0.0,0.6800000071525574,0.119999997317791,0.059999998658895486,0.009999999776482582,0.0,0.119999997317791,associated-press ,Center,Associated Press,67,angry,0.6800000071525574,,,1.0,,,,
30,2020-10-29,29.0,10.0,Donald Trump,Associated Press,Two attendees at Trump North Carolina rally get COVID-19 - Associated Press,https://storage.googleapis.com/afs-prod/media/3142c81227a34152a676f49f9f09d2a4/3000.jpeg,2020.0,True,0.0,0.7200000286102295,0.14000000059604645,0.10999999940395357,0.0,0.0,0.019999999552965164,associated-press ,Center,Associated Press,67,sad,0.7200000286102295,,1.0,,,,,
31,2020-10-27,27.0,10.0,Donald Trump,Associated Press,"If Trump wanted people to avoid '60 Minutes,' it didn't work - Associated Press",https://storage.googleapis.com/afs-prod/media/c82e8e592ce6453ab859b1c4e630a7cf/3000.jpeg,2020.0,True,0.0,0.4399999976158142,0.20999999344348907,0.30000001192092896,0.029999999329447743,0.0,0.009999999776482582,associated-press ,Center,Associated Press,67,sad,0.4399999976158142,,1.0,,,,,
32,2020-10-30,30.0,10.0,Joe Biden,Associated Press,"Biden returns to Iowa; Trump plays defense in Mich., Wis. - The Associated Press",https://storage.googleapis.com/afs-prod/media/fd44c25b36544989b2231fc417c8c8ca/3000.jpeg,2020.0,True,0.019999999552965164,0.019999999552965164,0.6700000166893005,0.05000000074505806,0.1599999964237213,0.0,0.07999999821186066,associated-press ,Center,Associated Press,67,happy,0.6700000166893005,1.0,,,,,,
33,2020-10-23,23.0,10.0,Joe Biden,Axios,"Finally, a real debate",https://images.axios.com/azF_AD_rZgvTZLRla_pZWAQj5qY=/fit-in/1366x1366/2020/10/23/1603421786560.jpg,2020.0,True,0.1899999976158142,0.36000001430511475,0.14000000059604645,0.1599999964237213,0.029999999329447743,0.019999999552965164,0.10000000149011612,axios ,Center,Axios,65,sad,0.36000001430511475,,1.0,,,,,
34,2020-10-25,25.0,10.0,Donald Trump,Axios,Where Trump and his inner circle plan to spend election night,https://images.axios.com/eSArO2aspm3M0ONX5hC55eMO5Rw=/fit-in/1366x1366/2020/10/25/1603658439991.jpg,2020.0,True,0.9700000286102296,0.0,0.009999999776482582,0.0,0.0,0.0,0.019999999552965164,axios ,Center,Axios,65,sad,0.9700000286102296,,1.0,,,,,
35,2020-10-24,24.0,10.0,Donald Trump,Axios,"SurveyMonkey poll: Trump improves, but not enough",https://images.axios.com/PND2sLTIlmEDIc44Hd2a_zTGBnA=/fit-in/1366x1366/2020/10/24/1603499977134.jpg,2020.0,True,0.0,0.6100000143051147,0.23000000417232516,0.05000000074505806,0.0,0.0,0.10000000149011612,axios ,Center,Axios,65,sad,0.6100000143051147,,1.0,,,,,
36,2020-10-24,24.0,10.0,Joe Biden,Axios,"SurveyMonkey poll: Trump improves, but not enough",https://images.axios.com/PND2sLTIlmEDIc44Hd2a_zTGBnA=/fit-in/1366x1366/2020/10/24/1603499977134.jpg,2020.0,True,0.0,0.9200000166893004,0.05000000074505806,0.009999999776482582,0.0,0.0,0.009999999776482582,axios ,Center,Axios,65,angry,0.9200000166893004,,,1.0,,,,
37,2020-10-23,23.0,10.0,Donald Trump,Axios,Trump removes Sudan from state sponsors of terrorism list,https://images.axios.com/wJc8Rsv5Dmzonmjp1jz-yP-2TJw=/fit-in/1366x1366/2020/10/23/1603462082689.jpg,2020.0,True,0.0,0.8100000023841858,0.14000000059604645,0.029999999329447743,0.0,0.009999999776482582,0.009999999776482582,axios ,Center,Axios,65,,0.8100000023841858,,,,,,,
38,2020-10-23,23.0,10.0,Donald Trump,Axios,Israel and Sudan begin normalization process after call with Trump,https://images.axios.com/3XCGUE-1tSubcbsR3ToHYIz09Ug=/fit-in/1366x1366/2020/10/23/1603469126016.jpg,2020.0,True,0.0,0.3899999856948853,0.5400000214576721,0.05000000074505806,0.0,0.0,0.009999999776482582,axios ,Center,Axios,65,sad,0.5400000214576721,,1.0,,,,,
39,2020-10-23,23.0,10.0,Donald Trump,Axios,"Trump claims COVID ""will go away,"" while Biden calls his pandemic response disqualifying",https://images.axios.com/TJSKQuuiYYYunnPKIk6v-VkdBI4=/fit-in/1366x1366/2020/10/23/1603417073513.png,2020.0,True,0.0,0.7900000214576721,0.029999999329447743,0.1599999964237213,0.0,0.009999999776482582,0.019999999552965164,axios ,Center,Axios,65,sad,0.7900000214576721,,1.0,,,,,
40,2020-10-23,23.0,10.0,Donald Trump,Axios,"Trump claims COVID ""will go away,"" while Biden calls his pandemic response disqualifying",https://images.axios.com/TJSKQuuiYYYunnPKIk6v-VkdBI4=/fit-in/1366x1366/2020/10/23/1603417073513.png,2020.0,True,0.0,0.7699999809265137,0.10000000149011612,0.07999999821186066,0.0,0.0,0.059999998658895486,axios ,Center,Axios,65,sad,0.7699999809265137,,1.0,,,,,
41,2020-10-28,28.0,10.0,Joe Biden,Axios,Joe Biden would be worse for private equity than President Trump,https://images.axios.com/_CKdYeGh2pshyO0Sy6-cKIhd10M=/fit-in/1366x1366/2020/10/28/1603894868550.jpg,2020.0,True,0.0,0.5400000214576721,0.30000001192092896,0.07000000029802322,0.009999999776482582,0.0,0.09000000357627869,axios ,Center,Axios,65,sad,0.5400000214576721,,1.0,,,,,
42,2020-10-28,28.0,10.0,Donald Trump,Axios,Secret Israel-Sudan contacts paved the way for deal sealed by Trump,https://images.axios.com/n6JtctVEW8V_baR5NQRiZ7YUt4Q=/fit-in/1366x1366/2020/10/28/1603896525400.None,2020.0,True,0.029999999329447743,0.6200000047683716,0.2899999916553497,0.03999999910593033,0.0,0.0,0.019999999552965164,axios ,Center,Axios,65,sad,0.6200000047683716,,1.0,,,,,
43,2020-10-28,28.0,10.0,Donald Trump,Axios,Secret Israel-Sudan contacts paved the way for deal sealed by Trump,https://images.axios.com/n6JtctVEW8V_baR5NQRiZ7YUt4Q=/fit-in/1366x1366/2020/10/28/1603896525400.None,2020.0,True,0.0,0.3700000047683716,0.2899999916553497,0.10000000149011612,0.009999999776482582,0.0,0.2199999988079071,axios ,Center,Axios,65,sad,0.3700000047683716,,1.0,,,,,
44,2020-10-24,24.0,10.0,Joe Biden,Axios,Biden is highest-spending political candidate on TV ads,https://images.axios.com/vLhHSOoJMq5gGG-weEoW1PFeRJQ=/fit-in/1366x1366/2020/10/23/1603477762252.jpg,2020.0,True,0.019999999552965164,0.5,0.029999999329447743,0.09000000357627869,0.019999999552965164,0.0,0.3400000035762787,axios ,Center,Axios,65,happy,0.5,1.0,,,,,,
45,2020-10-23,23.0,10.0,Donald Trump,Axios,"Biden to Trump: ""I have not taken a penny from any foreign source ever in my life""",https://images.axios.com/58rqyL5mQM15CMVCTxH7jZYD69c=/fit-in/1366x1366/2020/10/23/1603418967938.png,2020.0,True,0.6299999952316284,0.18000000715255735,0.029999999329447743,0.019999999552965164,0.0,0.0,0.15000000596046448,axios ,Center,Axios,65,sad,0.6299999952316284,,1.0,,,,,
46,2020-10-23,23.0,10.0,Donald Trump,Axios,"Biden to Trump: ""I have not taken a penny from any foreign source ever in my life""",https://images.axios.com/58rqyL5mQM15CMVCTxH7jZYD69c=/fit-in/1366x1366/2020/10/23/1603418967938.png,2020.0,True,0.0,0.7099999785423279,0.05000000074505806,0.10000000149011612,0.029999999329447743,0.0,0.10000000149011612,axios ,Center,Axios,65,sad,0.7099999785423279,,1.0,,,,,
47,2020-10-24,24.0,10.0,Joe Biden,Axios,Post-debate poll finds Biden strong on every major issue,https://images.axios.com/8HygnRw-2Yj4_bNnZBjqifT2q5s=/fit-in/1366x1366/2020/10/24/1603559031401.jpg,2020.0,True,0.0,0.7200000286102295,0.029999999329447743,0.20999999344348907,0.029999999329447743,0.0,0.009999999776482582,axios ,Center,Axios,65,,0.7200000286102295,,,,,,,
48,2020-10-30,30.0,10.0,Joe Biden,Axios,How Biden might tackle the Iran deal,https://images.axios.com/Tma0E38vylLZiaxC7j7S3Zr33lA=/fit-in/1366x1366/2020/10/30/1604044493427.jpg,2020.0,True,0.0,0.6499999761581421,0.05000000074505806,0.18000000715255735,0.0,0.0,0.119999997317791,axios ,Center,Axios,65,sad,0.6499999761581421,,1.0,,,,,
49,2020-10-25,25.0,10.0,Joe Biden,Axios,Biden team rebuffs Texas Democrats' pleas for more money,https://images.axios.com/8lXeavdL59IOGCv-q2MikSHsToI=/fit-in/1366x1366/2020/10/25/1603663018378.jpg,2020.0,True,0.25,0.12999999523162842,0.2199999988079071,0.36000001430511475,0.009999999776482582,0.0,0.019999999552965164,axios ,Center,Axios,65,sad,0.36000001430511475,,1.0,,,,,
50,2020-10-23,23.0,10.0,Joe Biden,Breitbart News,"Joe Biden: Donald Trump a 'Very Confused Guy, Thinks He's Running Against Someone Else'",https://media.breitbart.com/media/2020/10/Biden-Checks-Watch-During-Debate-640x335.jpg,2020.0,True,0.009999999776482582,0.6399999856948853,0.10999999940395357,0.03999999910593033,0.0,0.0,0.20000000298023224,breitbart-news ,Right,Breitbart News,67,happy,0.6399999856948853,1.0,,,,,,
51,2020-10-23,23.0,10.0,Donald Trump,Breitbart News,Trump: 'Nobody Has Done More for the Black Community than Donald Trump',https://media.breitbart.com/media/2020/10/Donald-Trump-Alice-Johnson-etc-First-Step-Act-getty-640x335.jpg,2020.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,breitbart-news ,Right,Breitbart News,67,sad,1.0,,1.0,,,,,
52,2020-10-23,23.0,10.0,Joe Biden,Breitbart News,Fact Check: Donald Trump Says Joe Biden's Brother 'Made Money in Iraq',https://media.breitbart.com/media/2020/03/AP_111013123638-640x335.jpg,2020.0,True,0.0,0.5099999904632568,0.10999999940395357,0.07999999821186066,0.0,0.0,0.30000001192092896,breitbart-news ,Right,Breitbart News,67,angry,0.5099999904632568,,,1.0,,,,
53,2020-10-23,23.0,10.0,Donald Trump,Breitbart News,Fact Check: Trump Accurately Said Virus Spike Dropped After Moderator Said U.S. Heading into 'Dangerous' Phase,https://media.breitbart.com/media/2020/10/GettyImages-1281736141-640x335.png,2020.0,True,0.0,0.09000000357627869,0.7599999904632568,0.10999999940395357,0.009999999776482582,0.019999999552965164,0.009999999776482582,breitbart-news ,Right,Breitbart News,67,angry,0.7599999904632568,,,1.0,,,,
54,2020-10-23,23.0,10.0,Donald Trump,Breitbart News,Trump: Biden 'Thought I Should Not Have Closed the Border' at Coronavirus Peak,https://media.breitbart.com/media/2020/10/Trump-China-debate-640x335.jpg,2020.0,True,0.009999999776482582,0.3700000047683716,0.5199999809265137,0.05000000074505806,0.0,0.0,0.03999999910593033,breitbart-news ,Right,Breitbart News,67,sad,0.5199999809265137,,1.0,,,,,
55,2020-10-23,23.0,10.0,Joe Biden,Breitbart News,Fact Check: Joe Biden Claims President Trump Has 'No Clear Plan' to Combat Coronavirus,https://media.breitbart.com/media/2020/10/AP_20297090327197-640x335.jpg,2020.0,True,0.07000000029802322,0.6499999761581421,0.119999997317791,0.059999998658895486,0.009999999776482582,0.009999999776482582,0.07000000029802322,breitbart-news ,Right,Breitbart News,67,sad,0.6499999761581421,,1.0,,,,,
56,2020-10-23,23.0,10.0,Donald Trump,Breitbart News,Fact Check: Joe Biden Claims to Have 'Never Said I Oppose Fracking',https://media.breitbart.com/media/2020/10/Biden-fracking-debate-640x335.jpg,2020.0,True,0.05000000074505806,0.3199999928474426,0.25999999046325684,0.10000000149011612,0.059999998658895486,0.0,0.20999999344348907,breitbart-news ,Right,Breitbart News,67,sad,0.3199999928474426,,1.0,,,,,
57,2020-10-26,26.0,10.0,Donald Trump,Breitbart News,"New York Post Endorses Donald Trump: 'Make America Great Again, Again'",https://media.breitbart.com/media/2020/10/New-York-Post-front-cover-Trump-endorsement-640x335.jpg,2020.0,True,0.0,0.7699999809265137,0.17000000178813934,0.03999999910593033,0.009999999776482582,0.009999999776482582,0.0,breitbart-news ,Right,Breitbart News,67,,0.7699999809265137,,,,,,,
58,2020-10-23,23.0,10.0,Donald Trump,Breitbart News,Joe Biden Deploys 'C'mon!' Defense Eight Times During Final Presidential Debate,https://media.breitbart.com/media/2020/10/Joe-Bidens-Refrain-Cmon-640x335.jpg,2020.0,True,0.0,0.6899999976158142,0.23000000417232516,0.029999999329447743,0.0,0.0,0.03999999910593033,breitbart-news ,Right,Breitbart News,67,sad,0.6899999976158142,,1.0,,,,,
59,2020-10-23,23.0,10.0,Joe Biden,Breitbart News,Joe Biden Promises to Push Elected Officials into Issuing Mask Mandates Nationwide,https://media.breitbart.com/media/2020/10/GettyImages-1229241693-640x335.jpg,2020.0,True,0.0,0.699999988079071,0.059999998658895486,0.10999999940395357,0.0,0.07000000029802322,0.03999999910593033,breitbart-news ,Right,Breitbart News,67,angry,0.699999988079071,,,1.0,,,,
60,2020-10-23,23.0,10.0,Joe Biden,Breitbart News,Fact Check: Joe Biden Misleadingly Claims He Would Not Ban Fracking,https://media.breitbart.com/media/2020/10/joe-biden-oct22-2020-pres-debate-tn-ap-640x335.jpg,2020.0,True,0.019999999552965164,0.36000001430511475,0.12999999523162842,0.17000000178813934,0.2199999988079071,0.0,0.10000000149011612,breitbart-news ,Right,Breitbart News,67,happy,0.36000001430511475,1.0,,,,,,
61,2020-10-23,23.0,10.0,Donald Trump,Buzzfeed,15 Celebrity Reactions To The Final Presidential Debate,"https://img.buzzfeed.com/buzzfeed-static/static/2020-10/23/17/enhanced/92dd0c2927ba/original-439-1603473334-16.png?crop=1221:638;28,83%26downsize=1250:*",2020.0,True,0.0,0.20000000298023224,0.5799999833106995,0.18000000715255735,0.009999999776482582,0.0,0.029999999329447743,buzzfeed ,Left,Buzzfeed,9,neutral,0.5799999833106995,,,,,,,1.0
62,2020-10-24,24.0,10.0,Joe Biden,Buzzfeed,I Am Curious If You Prefer Joe Biden Or Donald Trump In These Different Scenarios,"https://img.buzzfeed.com/buzzfeed-static/static/2020-10/23/18/enhanced/d6a1e4a686d8/original-526-1603476063-30.jpg?crop=1247:652;0,89%26downsize=1250:*",2020.0,True,0.8899999856948853,0.009999999776482582,0.009999999776482582,0.0,0.019999999552965164,0.0,0.07000000029802322,buzzfeed ,Left,Buzzfeed,9,sad,0.8899999856948853,,1.0,,,,,
63,2020-10-24,24.0,10.0,Donald Trump,Buzzfeed,I Am Curious If You Prefer Joe Biden Or Donald Trump In These Different Scenarios,"https://img.buzzfeed.com/buzzfeed-static/static/2020-10/23/18/enhanced/d6a1e4a686d8/original-526-1603476063-30.jpg?crop=1247:652;0,89%26downsize=1250:*",2020.0,True,0.23000000417232516,0.119999997317791,0.029999999329447743,0.0,0.009999999776482582,0.0,0.6100000143051147,buzzfeed ,Left,Buzzfeed,9,sad,0.6100000143051147,,1.0,,,,,
64,2020-10-28,28.0,10.0,Donald Trump,CBC News,Former U.S. Homeland Security chief of staff outs himself as 'Anonymous' who wrote criticism of Trump,https://i.cbc.ca/1.4813529.1536267082!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/usa-kuwait-trump.jpg,2020.0,True,0.0,0.5899999737739563,0.2899999916553497,0.019999999552965164,0.0,0.0,0.10999999940395357,cbc-news ,Lean Left,CBC News,50,happy,0.5899999737739563,1.0,,,,,,
65,2020-10-29,29.0,10.0,Donald Trump,CBC News,"Much will be known on U.S. election night, though it may not satisfy Trump",https://i.cbc.ca/1.5780300.1603908089!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/election-2020-trump.jpg,2020.0,True,0.009999999776482582,0.7900000214576721,0.07000000029802322,0.029999999329447743,0.0,0.0,0.10000000149011612,cbc-news ,Lean Left,CBC News,50,angry,0.7900000214576721,,,1.0,,,,
